# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
6	4.508298E-01	1.525885E-02	4.103669E-01	1.197586E-01	
7	4.308298E-01	1.121079E-02	3.993480E-01	9.680905E-02	
8	4.108298E-01	7.357013E-03	3.880220E-01	7.257840E-02	
9	3.908298E-01	3.913524E-03	3.763315E-01	4.731909E-02	
10	3.708298E-01	1.177195E-03	3.645442E-01	2.109559E-02	
11	3.551788E-01	0.000000E+00	3.551788E-01	0.000000E+00	
# Orientation 28 : pitch = 0.0 degree ;   roll = -12.0 degree
1	5.868887E-01	3.140914E-02	4.891033E-01	1.999602E-01	
2	5.668887E-01	2.972060E-02	4.842252E-01	1.919600E-01	
3	5.468887E-01	2.679300E-02	4.763358E-01	1.780415E-01	
4	5.268887E-01	2.323631E-02	4.671010E-01	1.608087E-01	
5	5.068887E-01	1.932388E-02	4.570422E-01	1.411960E-01	
6	4.868887E-01	1.525476E-02	4.464203E-01	1.197318E-01	
7	4.668887E-01	1.120735E-02	4.354166E-01	9.678638E-02	
8	4.468887E-01	7.354102E-03	4.240915E-01	7.255859E-02	
9	4.268887E-01	3.910791E-03	4.123976E-01	4.729688E-02	
10	4.068887E-01	1.175011E-03	4.006118E-01	2.106935E-02	
11	3.912592E-01	0.000000E+00	3.912592E-01	0.000000E+00	
# Orientation 29 : pitch = 4.0 degree ;   roll = -12.0 degree
1	6.205862E-01	3.140314E-02	5.227607E-01	1.999250E-01	
2	6.005862E-01	2.972091E-02	5.179119E-01	1.919614E-01	
3	5.805862E-01	2.679373E-02	5.100228E-01	1.780450E-01	
4	5.605862E-01	2.323756E-02	5.007883E-01	1.608148E-01	
5	5.405862E-01	1.932565E-02	4.907296E-01	1.412051E-01	
6	5.205862E-01	1.525900E-02	4.801178E-01	1.197597E-01	
7	5.005862E-01	1.121012E-02	4.690873E-01	9.680327E-02	
8	4.805862E-01	7.357229E-03	4.577708E-01	7.258041E-02	
9	4.605862E-01	3.911320E-03	4.462187E-01	4.729295E-02	
10	4.405862E-01	1.177207E-03	4.343016E-01	2.109572E-02	
11	4.249352E-01	0.000000E+00	4.249352E-01	0.000000E+00	
# Orientation 30 : pitch = 8.0 degree ;   roll = -12.0 degree
1	6.517583E-01	3.140314E-02	5.539008E-01	1.999250E-01	
2	6.317583E-01	2.972164E-02	5.490524E-01	1.919649E-01	
3	6.117583E-01	2.679588E-02	5.411639E-01	1.780553E-01	
4	5.917583E-01	2.324126E-02	5.319301E-01	1.608330E-01	
5	5.717583E-01	1.933092E-02	5.218720E-01	1.412321E-01	
6	5.517583E-01	1.526442E-02	5.112592E-01	1.197859E-01	
7	5.317583E-01	1.121629E-02	5.002501E-01	9.683519E-02	
8	5.117583E-01	7.366689E-03	4.889191E-01	7.264731E-02	
