# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m
# axis4_unit = m
# axis5_unit = m
# axis6_unit = m
# axis7_unit = m**3
# axis8_unit = m**2
#C	COGx        	COGy        	COGz        	hfl/minPt   	hfl/refPt   	vol         	FS area     
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
25	-5.073761E-02	-5.266091E-03	-2.066726E-01	1.675736E-01	-1.562131E-01	4.549485E-02	5.089535E-01
26	-6.856289E-02	-1.517286E-02	-2.183222E-01	1.475736E-01	-1.762131E-01	3.532533E-02	5.056951E-01
27	-9.506073E-02	-3.101002E-02	-2.307845E-01	1.275736E-01	-1.962131E-01	2.547194E-02	4.740288E-01
28	-1.296680E-01	-5.316239E-02	-2.440736E-01	1.075736E-01	-2.162131E-01	1.658881E-02	4.086668E-01
29	-1.749259E-01	-8.137759E-02	-2.582547E-01	8.757359E-02	-2.362131E-01	9.349893E-03	3.096095E-01
30	-2.393553E-01	-1.097348E-01	-2.731065E-01	6.757359E-02	-2.562131E-01	4.332035E-03	1.923252E-01
31	-3.101595E-01	-1.372767E-01	-2.881066E-01	4.757359E-02	-2.762131E-01	1.511673E-03	9.532644E-02
32	-3.809635E-01	-1.648185E-01	-3.031066E-01	2.757359E-02	-2.962131E-01	2.943338E-04	3.202347E-02
33	-4.517675E-01	-1.923603E-01	-3.181065E-01	7.573591E-03	-3.162131E-01	6.099123E-06	2.415942E-03
34	-4.785087E-01	-2.027623E-01	-3.237717E-01	0.000000E+00	-3.237867E-01	0.000000E+00	0.000000E+00
# Orientation 325 : pitch = -2.0 degree ;   roll = 10.0 degree
1	5.056033E-08	1.280600E-07	5.241915E-08	6.137747E-01	3.068874E-01	2.500000E-01	0.000000E+00
2	-3.104896E-04	-1.568557E-04	-2.613438E-04	5.937747E-01	2.868874E-01	2.497765E-01	3.355198E-02
3	-1.478264E-03	-1.062518E-03	-1.992084E-03	5.737747E-01	2.668874E-01	2.482145E-01	1.320258E-01
4	-2.756187E-03	-2.668476E-03	-6.013341E-03	5.537747E-01	2.468874E-01	2.444030E-01	2.491206E-01
5	-4.044542E-03	-4.061511E-03	-1.227043E-02	5.337747E-01	2.268874E-01	2.382497E-01	3.662153E-01
6	-5.284110E-03	-4.231742E-03	-2.066160E-02	5.137747E-01	2.068874E-01	2.298191E-01	4.686312E-01
7	-5.658874E-03	-3.153017E-03	-3.042421E-02	4.937747E-01	1.868874E-01	2.199431E-01	5.077890E-01
8	-5.634078E-03	-1.794344E-03	-4.046486E-02	4.737747E-01	1.668874E-01	2.097828E-01	5.080232E-01
9	-5.642006E-03	-4.767985E-04	-5.050979E-02	4.537747E-01	1.468874E-01	1.996223E-01	5.080232E-01
10	-5.688229E-03	7.928400E-04	-6.055953E-02	4.337747E-01	1.268874E-01	1.894618E-01	5.080232E-01
11	-5.779246E-03	2.006391E-03	-7.061491E-02	4.137747E-01	1.068874E-01	1.793014E-01	5.080232E-01
12	-5.923191E-03	3.153780E-03	-8.067694E-02	3.937747E-01	8.688744E-02	1.691409E-01	5.080232E-01
13	-6.130138E-03	4.222312E-03	-9.074690E-02	3.737747E-01	6.688744E-02	1.589804E-01	5.080232E-01
14	-6.413052E-03	5.195835E-03	-1.008264E-01	3.537747E-01	4.688744E-02	1.488200E-01	5.080232E-01
15	-6.788591E-03	6.053457E-03	-1.109176E-01	3.337747E-01	2.688744E-02	1.386595E-01	5.080232E-01
16	-7.278720E-03	6.767684E-03	-1.210232E-01	3.137747E-01	6.887442E-03	1.284990E-01	5.080232E-01
17	-7.913002E-03	7.301578E-03	-1.311469E-01	2.937747E-01	-1.311256E-02	1.183386E-01	5.080232E-01
18	-8.732030E-03	7.604355E-03	-1.412938E-01	2.737747E-01	-3.311256E-02	1.081781E-01	5.080232E-01
19	-9.793261E-03	7.604116E-03	-1.514713E-01	2.537747E-01	-5.311256E-02	9.801764E-02	5.080232E-01
20	-1.118071E-02	7.195735E-03	-1.616897E-01	2.337747E-01	-7.311256E-02	8.785719E-02	5.080232E-01
21	-1.302237E-02	6.219083E-03	-1.719653E-01	2.137747E-01	-9.311256E-02	7.769672E-02	5.080232E-01
22	-1.552323E-02	4.417711E-03	-1.823239E-01	1.937747E-01	-1.131126E-01	6.753627E-02	5.080232E-01
23	-1.903353E-02	1.353452E-03	-1.928094E-01	1.737747E-01	-1.331126E-01	5.737580E-02	5.080232E-01
24	-2.420492E-02	-3.788969E-03	-2.035038E-01	1.537747E-01	-1.531126E-01	4.721533E-02	5.080232E-01
25	-3.240375E-02	-1.271907E-02	-2.145791E-01	1.337747E-01	-1.731126E-01	3.705487E-02	5.080232E-01
26	-4.680691E-02	-2.957193E-02	-2.264488E-01	1.137747E-01	-1.931126E-01	2.690817E-02	5.027934E-01
27	-6.637953E-02	-5.831086E-02	-2.394392E-01	9.377475E-02	-2.131126E-01	1.734092E-02	4.427487E-01
28	-9.129114E-02	-9.315881E-02	-2.530517E-01	7.377475E-02	-2.331126E-01	9.584200E-03	3.297678E-01
29	-1.394575E-01	-1.267041E-01	-2.669506E-01	5.377475E-02	-2.531126E-01	4.159795E-03	2.126732E-01
30	-2.483823E-01	-1.563640E-01	-2.815563E-01	3.377475E-02	-2.731126E-01	1.077241E-03	9.568464E-02
31	-3.912146E-01	-1.838555E-01	-2.965563E-01	1.377475E-02	-2.931126E-01	7.307745E-05	1.591558E-02
32	-4.894454E-01	-2.027624E-01	-3.068723E-01	0.000000E+00	-3.068873E-01	0.000000E+00	0.000000E+00
# Orientation 326 : pitch = 0.0 degree ;   roll = 10.0 degree
1	5.960464E-08	1.280600E-07	6.891064E-08	5.792281E-01	2.896141E-01	2.500000E-01	0.000000E+00
2	5.960464E-08	-7.808120E-04	-1.298478E-03	5.592281E-01	2.696141E-01	2.488307E-01	1.169521E-01
3	5.960464E-08	-2.469784E-03	-5.014112E-03	5.392281E-01	2.496141E-01	2.453221E-01	2.339043E-01
4	5.960464E-08	-4.082731E-03	-1.097130E-02	5.192281E-01	2.296141E-01	2.394745E-01	3.508564E-01
5	5.960464E-08	-4.551417E-03	-1.911621E-02	4.992281E-01	2.096141E-01	2.312879E-01	4.678086E-01
6	5.960464E-08	-3.312773E-03	-2.901461E-02	4.792281E-01	1.896141E-01	2.212698E-01	5.077137E-01
7	5.960464E-08	-1.948810E-03	-3.904929E-02	4.592281E-01	1.696141E-01	2.111155E-01	5.077137E-01
8	5.960464E-08	-6.251992E-04	-4.908744E-02	4.392281E-01	1.496141E-01	2.009612E-01	5.077137E-01
9	5.960464E-08	6.516217E-04	-5.912968E-02	4.192281E-01	1.296141E-01	1.908069E-01	5.077137E-01
10	5.960464E-08	1.873755E-03	-6.917666E-02	3.992281E-01	1.096141E-01	1.806527E-01	5.077137E-01
11	5.960464E-08	3.031427E-03	-7.922923E-02	3.792281E-01	8.961411E-02	1.704984E-01	5.077137E-01
12	5.960464E-08	4.112402E-03	-8.928846E-02	3.592281E-01	6.961411E-02	1.603441E-01	5.077137E-01
13	5.960464E-08	5.101108E-03	-9.935570E-02	3.392281E-01	4.961411E-02	1.501898E-01	5.077137E-01
14	5.960464E-08	5.977490E-03	-1.094327E-01	3.192281E-01	2.961411E-02	1.400356E-01	5.077137E-01
15	5.960464E-08	6.715202E-03	-1.195217E-01	2.992281E-01	9.614107E-03	1.298813E-01	5.077137E-01
16	5.960464E-08	7.278943E-03	-1.296259E-01	2.792281E-01	-1.038589E-02	1.197270E-01	5.077137E-01
17	5.960464E-08	7.620358E-03	-1.397493E-01	2.592281E-01	-3.038589E-02	1.095727E-01	5.077137E-01
18	5.960464E-08	7.671335E-03	-1.498980E-01	2.392281E-01	-5.038589E-02	9.941847E-02	5.077137E-01
19	5.960464E-08	7.332751E-03	-1.600804E-01	2.192281E-01	-7.038589E-02	8.926419E-02	5.077137E-01
20	5.960464E-08	6.454581E-03	-1.703097E-01	1.992281E-01	-9.038589E-02	7.910992E-02	5.077137E-01
21	5.960464E-08	4.798466E-03	-1.806066E-01	1.792281E-01	-1.103859E-01	6.895564E-02	5.077137E-01
22	5.960464E-08	1.961389E-03	-1.910060E-01	1.592281E-01	-1.303859E-01	5.880138E-02	5.077137E-01
23	5.960464E-08	-2.796194E-03	-2.015721E-01	1.392281E-01	-1.503859E-01	4.864710E-02	5.077137E-01
24	5.960464E-08	-1.099413E-02	-2.124368E-01	1.192281E-01	-1.703859E-01	3.849282E-02	5.077137E-01
25	0.000000E+00	-2.633064E-02	-2.239213E-01	9.922809E-02	-1.903859E-01	2.833855E-02	5.077137E-01
26	0.000000E+00	-5.767170E-02	-2.367953E-01	7.922809E-02	-2.103859E-01	1.835298E-02	4.632947E-01
27	0.000000E+00	-9.430469E-02	-2.501286E-01	5.922809E-02	-2.303859E-01	1.025661E-02	3.463427E-01
28	-2.980232E-08	-1.309378E-01	-2.634619E-01	3.922809E-02	-2.503859E-01	4.499268E-03	2.293903E-01
29	-8.940697E-08	-1.675708E-01	-2.767953E-01	1.922809E-02	-2.703859E-01	1.080986E-03	1.124383E-01
30	-1.369715E-04	-2.027533E-01	-2.896006E-01	0.000000E+00	-2.896140E-01	0.000000E+00	0.000000E+00
# Orientation 327 : pitch = 2.0 degree ;   roll = 10.0 degree
1	8.216025E-08	1.429612E-07	7.593134E-08	6.137747E-01	3.068874E-01	2.500000E-01	0.000000E+00
2	3.105628E-04	-1.568408E-04	-2.613202E-04	5.937747E-01	2.868874E-01	2.497765E-01	3.355200E-02
3	1.478397E-03	-1.062518E-03	-1.992090E-03	5.737747E-01	2.668874E-01	2.482145E-01	1.320259E-01
4	2.756320E-03	-2.668476E-03	-6.013347E-03	5.537747E-01	2.468874E-01	2.444030E-01	2.491206E-01
5	4.044675E-03	-4.061511E-03	-1.227043E-02	5.337747E-01	2.268874E-01	2.382497E-01	3.662154E-01
6	5.284213E-03	-4.231742E-03	-2.066161E-02	5.137747E-01	2.068874E-01	2.298191E-01	4.686313E-01
7	5.659007E-03	-3.153002E-03	-3.042422E-02	4.937747E-01	1.868874E-01	2.199431E-01	5.077891E-01
8	5.634211E-03	-1.794344E-03	-4.046486E-02	4.737747E-01	1.668874E-01	2.097828E-01	5.080232E-01
9	5.642079E-03	-4.767836E-04	-5.050978E-02	4.537747E-01	1.468874E-01	1.996223E-01	5.080232E-01
10	5.688332E-03	7.928400E-04	-6.055954E-02	4.337747E-01	1.268874E-01	1.894618E-01	5.080232E-01
11	5.779349E-03	2.006406E-03	-7.061490E-02	4.137747E-01	1.068874E-01	1.793014E-01	5.080232E-01
12	5.923294E-03	3.153795E-03	-8.067694E-02	3.937747E-01	8.688742E-02	1.691409E-01	5.080232E-01
13	6.130241E-03	4.222327E-03	-9.074691E-02	3.737747E-01	6.688742E-02	1.589804E-01	5.080232E-01
14	6.413125E-03	5.195835E-03	-1.008264E-01	3.537747E-01	4.688742E-02	1.488200E-01	5.080232E-01
15	6.788694E-03	6.053457E-03	-1.109176E-01	3.337747E-01	2.688742E-02	1.386595E-01	5.080232E-01
16	7.278823E-03	6.767684E-03	-1.210232E-01	3.137747E-01	6.887423E-03	1.284990E-01	5.080232E-01
17	7.913076E-03	7.301593E-03	-1.311469E-01	2.937747E-01	-1.311258E-02	1.183386E-01	5.080232E-01
18	8.732103E-03	7.604369E-03	-1.412939E-01	2.737747E-01	-3.311258E-02	1.081781E-01	5.080232E-01
19	9.793364E-03	7.604116E-03	-1.514713E-01	2.537747E-01	-5.311258E-02	9.801765E-02	5.080232E-01
20	1.118078E-02	7.195735E-03	-1.616897E-01	2.337747E-01	-7.311258E-02	8.785720E-02	5.080232E-01
21	1.302245E-02	6.219098E-03	-1.719653E-01	2.137747E-01	-9.311258E-02	7.769673E-02	5.080232E-01
22	1.552334E-02	4.417726E-03	-1.823238E-01	1.937747E-01	-1.131126E-01	6.753627E-02	5.080232E-01
23	1.903363E-02	1.353466E-03	-1.928094E-01	1.737747E-01	-1.331126E-01	5.737580E-02	5.080232E-01
24	2.420499E-02	-3.788969E-03	-2.035038E-01	1.537747E-01	-1.531126E-01	4.721533E-02	5.080232E-01
25	3.240385E-02	-1.271907E-02	-2.145791E-01	1.337747E-01	-1.731126E-01	3.705488E-02	5.080232E-01
26	4.680695E-02	-2.957193E-02	-2.264488E-01	1.137747E-01	-1.931126E-01	2.690817E-02	5.027935E-01
27	6.637957E-02	-5.831087E-02	-2.394392E-01	9.377472E-02	-2.131126E-01	1.734092E-02	4.427487E-01
28	9.129115E-02	-9.315882E-02	-2.530517E-01	7.377472E-02	-2.331126E-01	9.584201E-03	3.297679E-01
29	1.394575E-01	-1.267041E-01	-2.669506E-01	5.377472E-02	-2.531126E-01	4.159795E-03	2.126732E-01
30	2.483823E-01	-1.563640E-01	-2.815562E-01	3.377472E-02	-2.731126E-01	1.077241E-03	9.568465E-02
31	3.912148E-01	-1.838555E-01	-2.965563E-01	1.377472E-02	-2.931126E-01	7.307731E-05	1.591556E-02
32	4.894452E-01	-2.027624E-01	-3.068723E-01	0.000000E+00	-3.068873E-01	0.000000E+00	0.000000E+00
# Orientation 328 : pitch = 4.0 degree ;   roll = 10.0 degree
1	8.089017E-08	1.429612E-07	8.617854E-08	6.475736E-01	3.237869E-01	2.500000E-01	0.000000E+00
2	1.833652E-04	-7.862458E-05	-1.387032E-04	6.275736E-01	3.037869E-01	2.498879E-01	1.684776E-02
3	1.215598E-03	-5.326630E-04	-1.059655E-03	6.075736E-01	2.837869E-01	2.491017E-01	6.739104E-02
4	3.268442E-03	-1.475400E-03	-3.423247E-03	5.875736E-01	2.637869E-01	2.469677E-01	1.516298E-01
5	5.817911E-03	-2.730033E-03	-7.793460E-03	5.675736E-01	2.437869E-01	2.428270E-01	2.651446E-01
6	8.364520E-03	-3.644428E-03	-1.436399E-02	5.475736E-01	2.237869E-01	2.363825E-01	3.751200E-01
7	1.032092E-02	-3.719202E-03	-2.269630E-02	5.275736E-01	2.037869E-01	2.280427E-01	4.532416E-01
8	1.120081E-02	-2.951360E-03	-3.216747E-02	5.075736E-01	1.837869E-01	2.184775E-01	4.976677E-01
9	1.128551E-02	-1.672915E-03	-4.216640E-02	4.875736E-01	1.637869E-01	2.083600E-01	5.089536E-01
10	1.131280E-02	-3.626705E-04	-5.223105E-02	4.675736E-01	1.437869E-01	1.981809E-01	5.089536E-01
11	1.141878E-02	8.980720E-04	-6.230271E-02	4.475736E-01	1.237869E-01	1.880019E-01	5.089536E-01
12	1.161697E-02	2.100775E-03	-7.238256E-02	4.275736E-01	1.037869E-01	1.778228E-01	5.089536E-01
13	1.192411E-02	3.234887E-03	-8.247212E-02	4.075736E-01	8.378689E-02	1.676437E-01	5.089536E-01
14	1.236137E-02	4.287088E-03	-9.257324E-02	3.875736E-01	6.378689E-02	1.574646E-01	5.089536E-01
15	1.295575E-02	5.240419E-03	-1.026884E-01	3.675736E-01	4.378689E-02	1.472856E-01	5.089536E-01
16	1.374217E-02	6.072858E-03	-1.128206E-01	3.475736E-01	2.378689E-02	1.371065E-01	5.089536E-01
17	1.476695E-02	6.755286E-03	-1.229740E-01	3.275736E-01	3.786888E-03	1.269274E-01	5.089536E-01
18	1.609232E-02	7.248515E-03	-1.331541E-01	3.075736E-01	-1.621311E-02	1.167484E-01	5.089536E-01
19	1.780447E-02	7.498273E-03	-1.433687E-01	2.875736E-01	-3.621311E-02	1.065693E-01	5.089536E-01
20	2.002593E-02	7.427478E-03	-1.536286E-01	2.675736E-01	-5.621311E-02	9.639022E-02	5.089536E-01
21	2.293708E-02	6.922567E-03	-1.639499E-01	2.475736E-01	-7.621311E-02	8.621114E-02	5.089536E-01
22	2.681496E-02	5.809182E-03	-1.743572E-01	2.275736E-01	-9.621311E-02	7.603208E-02	5.089536E-01
23	3.210785E-02	3.805154E-03	-1.848904E-01	2.075736E-01	-1.162131E-01	6.585301E-02	5.089536E-01
24	3.959181E-02	4.219650E-04	-1.956186E-01	1.875736E-01	-1.362131E-01	5.567393E-02	5.089536E-01
25	5.073770E-02	-5.266091E-03	-2.066726E-01	1.675736E-01	-1.562131E-01	4.549487E-02	5.089536E-01
26	6.856301E-02	-1.517285E-02	-2.183222E-01	1.475736E-01	-1.762131E-01	3.532534E-02	5.056951E-01
27	9.506079E-02	-3.101001E-02	-2.307845E-01	1.275736E-01	-1.962131E-01	2.547195E-02	4.740289E-01
28	1.296680E-01	-5.316237E-02	-2.440736E-01	1.075736E-01	-2.162131E-01	1.658882E-02	4.086669E-01
29	1.749259E-01	-8.137757E-02	-2.582547E-01	8.757362E-02	-2.362131E-01	9.349900E-03	3.096097E-01
30	2.393553E-01	-1.097348E-01	-2.731065E-01	6.757362E-02	-2.562131E-01	4.332039E-03	1.923253E-01
31	3.101595E-01	-1.372767E-01	-2.881065E-01	4.757362E-02	-2.762131E-01	1.511675E-03	9.532653E-02
32	3.809636E-01	-1.648185E-01	-3.031065E-01	2.757362E-02	-2.962131E-01	2.943344E-04	3.202351E-02
33	4.517676E-01	-1.923603E-01	-3.181065E-01	7.573618E-03	-3.162131E-01	6.099162E-06	2.415952E-03
34	4.785090E-01	-2.027624E-01	-3.237717E-01	0.000000E+00	-3.237867E-01	0.000000E+00	0.000000E+00
# Orientation 329 : pitch = 6.0 degree ;   roll = 10.0 degree
1	9.618804E-08	1.429612E-07	6.624770E-08	6.805835E-01	3.402918E-01	2.500000E-01	0.000000E+00
2	1.269349E-04	-5.271146E-05	-9.808770E-05	6.605835E-01	3.202918E-01	2.499248E-01	1.131214E-02
3	9.047159E-04	-3.567697E-04	-7.505499E-04	6.405835E-01	3.002918E-01	2.493969E-01	4.524857E-02
4	2.688802E-03	-9.845258E-04	-2.424755E-03	6.205835E-01	2.802918E-01	2.479641E-01	1.018093E-01
5	5.530036E-03	-1.816607E-03	-5.517789E-03	6.005835E-01	2.602918E-01	2.451737E-01	1.809943E-01
6	9.139157E-03	-2.564019E-03	-1.036996E-02	5.805835E-01	2.402918E-01	2.405974E-01	2.775332E-01
7	1.254562E-02	-3.065398E-03	-1.703135E-02	5.605835E-01	2.202918E-01	2.341049E-01	3.684425E-01
8	1.504991E-02	-3.133139E-03	-2.516345E-02	5.405835E-01	2.002918E-01	2.260097E-01	4.373075E-01
9	1.646952E-02	-2.617633E-03	-3.434681E-02	5.205835E-01	1.802918E-01	2.167634E-01	4.835482E-01
10	1.694820E-02	-1.568234E-03	-4.418301E-02	5.005835E-01	1.602918E-01	2.068186E-01	5.071646E-01
11	1.703743E-02	-2.828003E-04	-5.426935E-02	4.805835E-01	1.402918E-01	1.966205E-01	5.105104E-01
12	1.722053E-02	9.669750E-04	-6.437827E-02	4.605835E-01	1.202918E-01	1.864103E-01	5.105104E-01
13	1.754669E-02	2.156117E-03	-7.449982E-02	4.405835E-01	1.002918E-01	1.762001E-01	5.105104E-01
14	1.804224E-02	3.273436E-03	-8.463632E-02	4.205835E-01	8.029179E-02	1.659899E-01	5.105104E-01
15	1.874051E-02	4.304820E-03	-9.479072E-02	4.005835E-01	6.029179E-02	1.557797E-01	5.105104E-01
16	1.968423E-02	5.232149E-03	-1.049668E-01	3.805835E-01	4.029179E-02	1.455695E-01	5.105104E-01
17	2.092884E-02	6.031924E-03	-1.151694E-01	3.605835E-01	2.029179E-02	1.353593E-01	5.105104E-01
18	2.254806E-02	6.672883E-03	-1.254051E-01	3.405835E-01	2.917905E-04	1.251491E-01	5.105104E-01
19	2.464167E-02	7.112735E-03	-1.356826E-01	3.205835E-01	-1.970821E-02	1.149389E-01	5.105104E-01
20	2.734844E-02	7.292652E-03	-1.460143E-01	3.005835E-01	-3.970821E-02	1.047287E-01	5.105104E-01
21	3.086708E-02	7.128382E-03	-1.564176E-01	2.805835E-01	-5.970821E-02	9.451844E-02	5.105104E-01
22	3.549258E-02	6.494874E-03	-1.669186E-01	2.605835E-01	-7.970821E-02	8.430824E-02	5.105104E-01
23	4.168240E-02	5.198190E-03	-1.775577E-01	2.405835E-01	-9.970821E-02	7.409803E-02	5.105104E-01
24	5.018667E-02	2.920338E-03	-1.884010E-01	2.205835E-01	-1.197082E-01	6.388781E-02	5.105104E-01
25	6.232599E-02	-8.985461E-04	-1.995652E-01	2.005835E-01	-1.397082E-01	5.367762E-02	5.105104E-01
26	8.052591E-02	-7.277569E-03	-2.112634E-01	1.805835E-01	-1.597082E-01	4.347768E-02	5.075139E-01
27	1.065321E-01	-1.675237E-02	-2.236321E-01	1.605835E-01	-1.797082E-01	3.351927E-02	4.845576E-01
28	1.406575E-01	-2.911302E-02	-2.366692E-01	1.405835E-01	-1.997082E-01	2.424620E-02	4.389769E-01
29	1.833972E-01	-4.463781E-02	-2.504241E-01	1.205835E-01	-2.197082E-01	1.611101E-02	3.707721E-01
30	2.324302E-01	-6.491405E-02	-2.649154E-01	1.005835E-01	-2.397082E-01	9.565581E-03	2.803831E-01
31	2.795478E-01	-9.147953E-02	-2.798541E-01	8.058347E-02	-2.597082E-01	4.932893E-03	1.836441E-01
32	3.260686E-01	-1.191056E-01	-2.948541E-01	6.058347E-02	-2.797082E-01	2.096171E-03	1.037991E-01
33	3.725893E-01	-1.467317E-01	-3.098540E-01	4.058347E-02	-2.997082E-01	6.301046E-04	4.657837E-02
34	4.191102E-01	-1.743578E-01	-3.248541E-01	2.058347E-02	-3.197082E-01	8.220907E-05	1.198181E-02
35	4.656309E-01	-2.019839E-01	-3.398541E-01	5.834703E-04	-3.397082E-01	1.872710E-09	9.628446E-06
36	4.669415E-01	-2.027622E-01	-3.402766E-01	0.000000E+00	-3.402917E-01	0.000000E+00	0.000000E+00
# Orientation 330 : pitch = 8.0 degree ;   roll = 10.0 degree
1	5.373524E-08	1.429612E-07	6.759621E-08	7.127642E-01	3.563822E-01	2.500000E-01	0.000000E+00
2	9.619603E-05	-3.986666E-05	-7.795488E-05	6.927642E-01	3.363822E-01	2.499431E-01	8.569338E-03
3	7.079185E-04	-2.696277E-04	-5.976925E-04	6.727642E-01	3.163822E-01	2.495432E-01	3.427735E-02
4	2.187306E-03	-7.420839E-04	-1.933060E-03	6.527642E-01	2.963822E-01	2.484578E-01	7.712404E-02
5	4.721934E-03	-1.362524E-03	-4.398845E-03	6.327642E-01	2.763822E-01	2.463440E-01	1.371094E-01
6	8.313471E-03	-1.908577E-03	-8.252061E-03	6.127642E-01	2.563822E-01	2.428788E-01	2.100220E-01
7	1.247173E-02	-2.281538E-03	-1.352533E-02	5.927642E-01	2.363822E-01	2.379416E-01	2.837005E-01
8	1.642787E-02	-2.498275E-03	-2.015745E-02	5.727642E-01	2.163822E-01	2.315308E-01	3.573644E-01
9	1.948255E-02	-2.522236E-03	-2.806658E-02	5.527642E-01	1.963822E-01	2.237109E-01	4.217649E-01
10	2.146577E-02	-2.180046E-03	-3.698219E-02	5.327642E-01	1.763822E-01	2.147745E-01	4.690269E-01
11	2.247714E-02	-1.388317E-03	-4.660714E-02	5.127642E-01	1.563822E-01	2.050641E-01	4.991501E-01
12	2.284181E-02	-2.364726E-04	-5.664574E-02	4.927642E-01	1.363822E-01	1.949227E-01	5.121346E-01
13	2.312648E-02	9.984463E-04	-6.680763E-02	4.727642E-01	1.163822E-01	1.846696E-01	5.127034E-01
14	2.360713E-02	2.170780E-03	-7.698963E-02	4.527642E-01	9.638216E-02	1.744156E-01	5.127034E-01
15	2.432334E-02	3.267118E-03	-8.719438E-02	4.327642E-01	7.638216E-02	1.641615E-01	5.127034E-01
16	2.532231E-02	4.272291E-03	-9.742641E-02	4.127642E-01	5.638216E-02	1.539074E-01	5.127034E-01
17	2.666455E-02	5.166763E-03	-1.076915E-01	3.927642E-01	3.638216E-02	1.436534E-01	5.127034E-01
18	2.842914E-02	5.924994E-03	-1.179975E-01	3.727642E-01	1.638216E-02	1.333993E-01	5.127034E-01
19	3.072172E-02	6.512979E-03	-1.283543E-01	3.527642E-01	-3.617839E-03	1.231452E-01	5.127034E-01
20	3.368604E-02	6.884301E-03	-1.387760E-01	3.327642E-01	-2.361784E-02	1.128912E-01	5.127034E-01
21	3.752350E-02	6.974021E-03	-1.492819E-01	3.127642E-01	-4.361784E-02	1.026371E-01	5.127034E-01
22	4.252487E-02	6.688395E-03	-1.599002E-01	2.927642E-01	-6.361784E-02	9.238303E-02	5.127034E-01
23	4.912596E-02	5.886832E-03	-1.706728E-01	2.727642E-01	-8.361784E-02	8.212895E-02	5.127034E-01
24	5.801165E-02	4.348466E-03	-1.816659E-01	2.527642E-01	-1.036178E-01	7.187488E-02	5.127034E-01
25	7.032221E-02	1.705536E-03	-1.929895E-01	2.327642E-01	-1.236178E-01	6.162082E-02	5.127034E-01
26	8.795303E-02	-2.630791E-03	-2.048246E-01	2.127642E-01	-1.436178E-01	5.138033E-02	5.094156E-01
27	1.120461E-01	-8.704758E-03	-2.172532E-01	1.927642E-01	-1.636178E-01	4.135531E-02	4.902305E-01
28	1.427615E-01	-1.610803E-02	-2.302508E-01	1.727642E-01	-1.836178E-01	3.188536E-02	4.539066E-01
29	1.798913E-01	-2.476653E-02	-2.437969E-01	1.527642E-01	-2.036178E-01	2.331329E-02	4.004442E-01
30	2.207148E-01	-3.568961E-02	-2.577925E-01	1.327642E-01	-2.236178E-01	1.597998E-02	3.307230E-01
31	2.600022E-01	-5.142755E-02	-2.721009E-01	1.127642E-01	-2.436178E-01	1.010230E-02	2.570444E-01
32	2.962711E-01	-7.424985E-02	-2.868173E-01	9.276420E-02	-2.636178E-01	5.698198E-03	1.833659E-01
33	3.305047E-01	-1.018485E-01	-3.018089E-01	7.276420E-02	-2.836178E-01	2.751186E-03	1.134288E-01
34	3.646762E-01	-1.295934E-01	-3.168089E-01	5.276420E-02	-3.036178E-01	1.049021E-03	5.964389E-02
35	3.988476E-01	-1.573381E-01	-3.318089E-01	3.276420E-02	-3.236178E-01	2.511687E-04	2.299783E-02
36	4.330190E-01	-1.850829E-01	-3.468089E-01	1.276420E-02	-3.436178E-01	1.485082E-05	3.490414E-03
37	4.547934E-01	-2.027621E-01	-3.563670E-01	0.000000E+00	-3.563820E-01	0.000000E+00	0.000000E+00
# Orientation 331 : pitch = 10.0 degree ;   roll = 10.0 degree
1	-9.770962E-09	-6.050408E-09	3.385610E-10	7.440764E-01	3.720382E-01	2.500000E-01	0.000000E+00
2	7.693983E-05	-3.240117E-05	-6.613101E-05	7.240764E-01	3.520382E-01	2.499537E-01	6.944406E-03
3	5.770228E-04	-2.180994E-04	-5.074736E-04	7.040764E-01	3.320382E-01	2.496296E-01	2.777762E-02
4	1.820733E-03	-5.984665E-04	-1.643404E-03	6.840764E-01	3.120382E-01	2.487500E-01	6.249965E-02
5	4.026820E-03	-1.093796E-03	-3.742560E-03	6.640764E-01	2.920382E-01	2.470370E-01	1.111105E-01
6	7.293572E-03	-1.522175E-03	-7.018387E-03	6.440764E-01	2.720382E-01	2.442306E-01	1.699625E-01
7	1.135468E-02	-1.807398E-03	-1.148218E-02	6.240764E-01	2.520382E-01	2.402376E-01	2.293407E-01
8	1.575886E-02	-1.963428E-03	-1.706128E-02	6.040764E-01	2.320382E-01	2.350570E-01	2.887189E-01
9	2.002733E-02	-2.002513E-03	-2.371068E-02	5.840764E-01	2.120382E-01	2.286888E-01	3.480970E-01
10	2.363049E-02	-1.933104E-03	-3.141366E-02	5.640764E-01	1.920382E-01	2.211346E-01	4.067748E-01
11	2.620726E-02	-1.682958E-03	-4.008387E-02	5.440764E-01	1.720382E-01	2.124957E-01	4.547976E-01
12	2.781253E-02	-1.107788E-03	-4.949616E-02	5.240764E-01	1.520382E-01	2.030353E-01	4.889316E-01
13	2.866607E-02	-1.742304E-04	-5.941932E-02	5.040764E-01	1.320382E-01	1.930310E-01	5.091768E-01
14	2.917468E-02	9.902506E-04	-6.961517E-02	4.840764E-01	1.120382E-01	1.827608E-01	5.155456E-01
